Index,position,attribute,F_val,p_val
11391,614,PPP6R3,6.363758,0.012044413
16703,615,ZMYM2,6.361844,0.012057199
10802,616,PHF20L1,6.358274,0.012081085
7925,617,LRCH4,6.357434,0.012086713
13554,618,SLC36A2,6.356228,0.012094796
8646,619,MMP21,6.351637,0.01212562
16136,620,VAPB,6.3497763,0.012138136
5362,621,G2E3,6.3495903,0.0121393865
12992,622,SEC24C,6.349174,0.012142189
13459,623,SLC25A4,6.346571,0.012159727
3567,624,DAG1,6.343313,0.012181712
1858,625,CA2,6.3392315,0.012209316
10047,626,OR4K14,6.3385553,0.012213895
11151,627,PODXL2,6.3364754,0.012227992
9816,628,OGFOD2,6.334649,0.012240383
11608,629,PRSS3,6.3341565,0.012243727
15996,630,UNC13C,6.3296247,0.01227454
7622,631,L3MBTL4,6.322435,0.012323589
9727,632,NUDT8,6.3175197,0.012357237
12449,633,RNF167,6.315227,0.012372964
5828,634,GPD1L,6.312309,0.012393013
15192,635,TMEM67,6.306767,0.012431177
1131,636,ATP2C1,6.301543,0.012467263
16190,637,VMAC,6.2984257,0.012488851
13820,638,SNRNP48,6.297211,0.012497271
12266,639,RGL2,6.291341,0.012538054
3435,640,CXCL11,6.290427,0.012544413
12487,641,RNF40,6.283781,0.012590775
512,642,ALLC,6.2815614,0.012606299
11131,643,PNP,6.280379,0.012614577
3590,644,DBF4,6.269162,0.012693377
6852,645,INPP4B,6.2636204,0.012732497
11106,646,PMM2,6.2549148,0.012794202
16165,647,VEGFA,6.25439,0.012797933
2462,648,CDK8,6.249827,0.012830407
3861,649,DIDO1,6.2449265,0.012865379
15514,650,TRIM4,6.2381744,0.012913726
17203,651,ZNF879,6.2330327,0.012950669
17179,652,ZNF821,6.231426,0.012962237
10466,653,PAXIP1,6.229092,0.012979055
4270,654,EFCAB11,6.227435,0.01299101
17155,655,ZNF783,6.225103,0.013007857
10861,656,PIGG,6.2219143,0.013030926
11694,657,PSMD9,6.220457,0.013041482
12700,658,RSPH3,6.2139053,0.013089056
36,659,ABCA8,6.2138047,0.013089787
15880,660,UBE2R2,6.208427,0.013128973
15430,661,TRA2B,6.2081065,0.013131311
2000,662,CARHSP1,6.2048025,0.01315545
15508,663,TRIM35,6.2007165,0.013185366
16184,664,VIPR2,6.2005663,0.013186467
2759,665,CIDEB,6.19918,0.013196632
14527,666,TAF6,6.1984334,0.013202112
14193,667,SSX2IP,6.1963234,0.013217608
13285,668,SIPA1L3,6.1960545,0.013219585
8568,669,MID1,6.1940956,0.0132339895
5993,670,GRM2,6.190091,0.013263489
16464,671,YAF2,6.1876636,0.013281404
4765,672,FAM160B2,6.187518,0.013282479
11378,673,PPP3CA,6.1868706,0.013287262
8269,674,MAP7,6.18517,0.013299832
8578,675,MIIP,6.1836867,0.013310808
14744,676,TECTB,6.181739,0.013325234
4318,677,EHMT2,6.1814103,0.013327669
6040,678,GSTT2B,6.180596,0.013333707
4262,679,EEF1E1,6.1800685,0.013337618
685,680,ANXA10,6.1755443,0.013371221
14603,681,TBC1D19,6.1709495,0.013405436
13347,682,SLC13A3,6.1691184,0.013419096
15406,683,TPO,6.167253,0.013433028
7884,684,LMX1A,6.1601276,0.01348638
17230,685,ZRANB3,6.153284,0.013537828
6570,686,HYAL3,6.151072,0.013554501
11686,687,PSMD14,6.1506877,0.013557401
4903,688,FARP2,6.149596,0.013565636
63,689,ABCF1,6.144747,0.013602294
11438,690,PRDM16,6.1416454,0.01362579
6302,691,HLA-DOA,6.135304,0.013673967
13313,692,SKIV2L,6.1339464,0.013684303
13834,693,SNTA1,6.1332016,0.013689977
10280,694,OTOP1,6.131345,0.013704133
12483,695,RNF34,6.131134,0.013705741
675,696,ANO9,6.129563,0.013717733
1138,697,ATP6V0A1,6.129185,0.013720618
14007,698,SPDYE6,6.1291475,0.0137209045
14824,699,TGFBI,6.1290975,0.013721287
15461,700,TRAPPC6A,6.122122,0.013774674
10860,701,PIGF,6.1209946,0.013783322
12223,702,RERE,6.1204166,0.013787758
14002,703,SPDYE1,6.1202774,0.013788826
13589,704,SLC41A1,6.1200476,0.013790591
11000,705,PLCD1,6.1172266,0.013812267
4997,706,FBXW8,6.1133223,0.013842327
9022,707,MYL1,6.102018,0.0139297405
1196,708,AUTS2,6.1019645,0.013930155
6071,709,GTPBP10,6.0885706,0.014034469
11849,710,PYGO2,6.084619,0.014065398
13678,711,SLC9A7,6.079695,0.014104036
13869,712,SNX6,6.0687904,0.014189999
1691,713,C1orf127,6.0685687,0.014191752
7942,714,LRP11,6.0670786,0.014203542
1993,715,CARD14,6.0666027,0.014207309
11447,716,PRDX2,6.0614743,0.014247975
1569,717,C11orf49,6.0589046,0.014268396
15104,718,TMEM185A,6.055673,0.0142941205
16962,719,ZNF529,6.051629,0.01432638
5814,720,GPATCH3,6.04788,0.014356352
12935,721,SCRN2,6.0475707,0.01435883
13041,722,SENP6,6.0472775,0.014361178
7823,723,LIMS1,6.045816,0.014372883
4797,724,FAM185A,6.0429325,0.014396008
15188,725,TMEM63B,6.038724,0.014429829
15171,726,TMEM43,6.03658,0.014447089
2967,727,CNPPD1,6.035389,0.014456688
10959,728,PKP4,6.034602,0.014463033
9791,729,OBSCN,6.0338225,0.014469322
12710,730,RSRC2,6.0329595,0.014476287
3890,731,DLG1,6.029942,0.014500667
13457,732,SLC25A38,6.027084,0.0145237995
4188,733,DYRK2,6.023734,0.01455096
5279,734,FRMD6,6.023655,0.014551602
10495,735,PCDH7,6.0233893,0.014553758
2406,736,CDCP2,6.0232706,0.014554721
15456,737,TRAPPC2,6.021392,0.014569982
11870,738,R3HDM1,6.0195208,0.014585196
1215,739,B2M,6.0168285,0.014607116
7995,740,LRRC47,6.015554,0.014617505
13430,741,SLC25A13,6.015246,0.014620017
2482,742,CDON,6.01284,0.014639654
12983,743,SEC16B,6.010015,0.014662743
17104,744,ZNF706,6.0094137,0.014667663
1312,745,BCAT2,6.0087957,0.01467272
16415,746,XAF1,6.0055428,0.014699374
12830,747,SAP30BP,5.997297,0.014767164
6965,748,ISOC1,5.989966,0.014827702
7028,749,ITSN1,5.9828396,0.014886797
16233,750,VRK2,5.973499,0.014964625
7830,751,LIN54,5.971263,0.014983317
16542,752,ZBTB40,5.9704123,0.014990435
16227,753,VPS52,5.9649186,0.015036486
88,754,ABHD8,5.9586535,0.015089184
11647,755,PSG5,5.956422,0.0151080005
12808,756,SAMD1,5.9551225,0.015118968
11851,757,PYROXD1,5.951247,0.015151726
2377,758,CDC27,5.947577,0.015182818
3582,759,DAXX,5.9468155,0.015189278
15194,760,TMEM69,5.9342785,0.015296032
6091,761,GULP1,5.933855,0.015299651
11344,762,PPP1R26,5.928163,0.015348387
5338,763,FXR2,5.926436,0.015363206
11495,764,PRKCSH,5.9236097,0.0153874885
7832,765,LIN7B,5.922827,0.015394223
4264,766,EEF2,5.9192424,0.01542509
7208,767,KCTD14,5.9189873,0.0154272895
10696,768,PELI2,5.91881,0.015428819
14046,769,SPIRE2,5.9172783,0.015442031
6598,770,IDH2,5.917008,0.015444365
16287,771,WDR1,5.9161353,0.015451899
3722,772,DECR1,5.911744,0.01548987
908,773,ARL11,5.9109974,0.015496337
655,774,ANKRD65,5.9091315,0.015512507
2811,775,CLDN14,5.907248,0.015528848
3716,776,DDX58,5.903909,0.015557859
11975,777,RAD52,5.9018145,0.015576089
14344,778,STXBP5,5.9002657,0.015589582
31,779,ABCA3,5.8991466,0.015599338
7237,780,KDM5A,5.899109,0.015599667
8780,781,MRPL32,5.897508,0.015613635
11445,782,PRDM9,5.897493,0.015613768
16102,783,USP6NL,5.89671,0.015620604
6256,784,HHAT,5.8959317,0.015627403
9715,785,NUDT16L1,5.889433,0.015684294
4521,786,EPOR,5.8878226,0.015698424
9036,787,MYLK2,5.8841963,0.015730292
14951,788,TLK2,5.883887,0.015733015
10766,789,PGLYRP1,5.88296,0.015741173
1870,790,CABLES1,5.88295,0.01574126
13010,791,SELENBP1,5.881686,0.015752388
15909,792,UBQLN4,5.8793063,0.01577337
12541,793,RPGRIP1L,5.877475,0.015789537
13294,794,SIRT4,5.877337,0.015790753
10740,795,PFKP,5.875441,0.015807508
1181,796,ATXN2,5.873296,0.015826488
1988,797,CAPZA2,5.8698053,0.015857419
9044,798,MYO16,5.8687787,0.01586653
15325,799,TNPO1,5.8681707,0.015871927
5438,800,GALNT14,5.8672876,0.015879769
4559,801,ERICH1,5.8668356,0.015883787
8718,802,MPND,5.8633995,0.015914349
10967,803,PLA2G2C,5.86225,0.01592459
16710,804,ZMYND12,5.8591557,0.015952183
8709,805,MPDZ,5.8578444,0.015963892
4077,806,DPY19L2,5.85314,0.01600597
12732,807,RUFY1,5.848534,0.016047278
11450,808,PRDX5,5.8455443,0.016074153
14293,809,STK39,5.8429193,0.016097786
2780,810,CKB,5.8410606,0.01611454
5107,811,FHL5,5.834903,0.016170183
5836,812,GPLD1,5.8348956,0.016170247
10406,813,PAPOLB,5.8344164,0.016174586
10852,814,PICK1,5.8318043,0.016198255
10380,815,PAK1,5.826499,0.016246438
16048,816,USH1C,5.824449,0.016265096
4876,817,FAM8A1,5.8181353,0.0163227
3898,818,DLGAP4,5.817859,0.016325224
4090,819,DRAM2,5.8174834,0.01632866
4288,820,EFNA5,5.81255,0.016373834
16033,821,UQCRH,5.811536,0.016383138
16459,822,XRRA1,5.796546,0.016521275
14521,823,TAF2,5.7957106,0.016529009
15379,824,TP53INP1,5.7946024,0.016539274
3226,825,CRK,5.7917175,0.016566029
11764,826,PTP4A3,5.7908325,0.016574245
4461,827,ENPP1,5.7907915,0.016574625
3996,828,DNAJC9,5.7828426,0.016648613
2225,829,CCNC,5.781086,0.01666501
7670,830,LATS1,5.7806287,0.01666928
4649,831,EXOSC5,5.774677,0.016724976
2704,832,CHRDL1,5.77325,0.016738355
930,833,ARL6IP6,5.7670226,0.016796885
11384,834,PPP4R1,5.7588797,0.016873736
14636,835,TBCK,5.758545,0.016876902
8197,836,MAGOHB,5.7574086,0.01688766
8831,837,MRPS5,5.7571154,0.016890435
2979,838,CNTLN,5.756771,0.016893696
1073,839,ATF7,5.753464,0.016925048
8266,840,MAP4K5,5.7522106,0.016936949
16611,841,ZDHHC2,5.751571,0.016943023
12259,842,RFX5,5.751519,0.016943516
16988,843,ZNF563,5.750345,0.016954673
2039,844,CBFA2T2,5.750045,0.01695753
14283,845,STK3,5.7488265,0.016969118
10834,846,PHTF2,5.748504,0.016972186
2887,847,CLOCK,5.744281,0.01701243
2747,848,CHTOP,5.7348433,0.017102718
8565,849,MICALL2,5.734665,0.01710443
15178,850,TMEM51,5.7320604,0.017129436
8121,851,LYSMD2,5.7289996,0.017158873
14421,852,SYCE2,5.726669,0.017181324
14136,853,SRPK1,5.7234697,0.01721219
2138,854,CCDC40,5.7194195,0.017251348
5679,855,GLRX3,5.7048445,0.017393027
10394,856,PAN2,5.704458,0.017396798
14852,857,THAP7,5.6975355,0.01746453
2182,858,CCDC91,5.6964364,0.017475307
9567,859,NPLOC4,5.6952143,0.0174873
2751,860,CIAO1,5.691605,0.017522769
958,861,ARPC1B,5.6883373,0.017554946
7890,862,LONP1,5.687079,0.017567353
11202,863,POLR3C,5.6839266,0.017598474
17243,864,ZSCAN30,5.6809707,0.017627709
13111,865,SETD5,5.6794024,0.01764324
4089,866,DRAM1,5.671735,0.017719377
911,867,ARL14,5.670619,0.017730486
5875,868,GPR173,5.668612,0.017750483
15377,869,TP53I13,5.664746,0.017789073
9519,870,NOP2,5.6626754,0.017809773
1774,871,C4B,5.6612277,0.017824262
4033,872,DOCK7,5.6593714,0.01784286
17123,873,ZNF736,5.6578746,0.01785787
15886,874,UBE2W,5.6523066,0.017913824
3714,875,DDX55,5.6515965,0.01792097
14137,876,SRPK2,5.6508656,0.017928334
6785,877,IL2RG,5.6485577,0.017951598
4247,878,EDEM2,5.64234,0.018014427
997,879,ASAP2,5.625931,0.01818135
9314,880,NEMF,5.6211166,0.018230624
10904,881,PIN4,5.6190357,0.018251967
3889,882,DLEU7,5.6171103,0.018271737
1234,883,B3GNTL1,5.6162357,0.018280724
7183,884,KCNMB4,5.6156917,0.018286318
1065,885,ATE1,5.6149726,0.018293714
6316,886,HLCS,5.613604,0.018307796
13572,887,SLC39A1,5.61303,0.018313708
2015,888,CASP4,5.610263,0.018342227
1702,889,C1orf198,5.60814,0.018364137
15867,890,UBE2H,5.6041775,0.018405108
3548,891,CYTH1,5.601014,0.018437885
9444,892,NLGN4Y,5.6006474,0.018441688
10826,893,PHLPP2,5.599724,0.018451272
8896,894,MTBP,5.5930777,0.018520381
6644,895,IFNA5,5.5916924,0.01853482
2246,896,CCNY,5.5849147,0.018605635
14829,897,TGIF1,5.5832696,0.018622864
7354,898,KLF15,5.5828595,0.018627161
16411,899,WWP1,5.58062,0.018650651
12288,900,RGS17,5.5766487,0.018692376
6300,901,HLA-DMA,5.5749702,0.018710041
82,902,ABHD16B,5.5747023,0.018712863
9523,903,NOS1AP,5.5710435,0.018751435
10800,904,PHF2,5.5702343,0.018759977
3681,905,DDTL,5.5686116,0.018777119
12991,906,SEC24B,5.5668573,0.01879567
15339,907,TOE1,5.566624,0.018798135
12216,908,REN,5.565896,0.018805841
14998,909,TMCC1,5.5653234,0.018811906
16445,910,XPO4,5.5623064,0.01884388
4096,911,DRD5,5.5603905,0.018864214
3663,912,DDAH2,5.557528,0.018894639
7258,913,KIAA0232,5.557481,0.01889514
6677,914,IGF2,5.552537,0.018947808
7660,915,LARP1B,5.5402126,0.019079763
12744,916,RUSC2,5.539841,0.019083755
14711,917,TCTA,5.5390906,0.019091824
15800,918,TXNDC11,5.536365,0.019121155
12102,919,RBM15,5.528648,0.019204454
5286,920,FRS2,5.527576,0.019216053
4553,921,ERGIC2,5.5248866,0.01924519
9562,922,NPHP3-ACAD11,5.5245805,0.01924851
998,923,ASAP3,5.523083,0.019264752
12851,924,SAYSD1,5.519956,0.019298725
2093,925,CCDC125,5.5187964,0.019311339
3608,926,DCAF13,5.5066395,0.01944409
15917,927,UBTD1,5.5065145,0.019445458
957,928,ARPC1A,5.5048738,0.01946345
7436,929,KLRG2,5.501022,0.019505752
6751,930,IL18,5.5002337,0.01951442
14292,931,STK38L,5.4967217,0.01955309
13080,932,SERPINB6,5.4872727,0.01965753
8488,933,METTL14,5.486662,0.0196643
12005,934,RAMP3,5.4863167,0.019668128
10837,935,PHYHIP,5.4853053,0.019679347
4888,936,FANCA,5.482406,0.019711545
3720,937,DDX60L,5.4808407,0.019728953
16530,938,ZBTB22,5.474101,0.019804083
12614,939,RPS11,5.4735045,0.019810745
1102,940,ATOH8,5.4729047,0.01981745
14799,941,TFCP2,5.4697413,0.01985284
3125,942,COX7A2L,5.4684463,0.019867348
2089,943,CCDC120,5.4674077,0.01987899
17083,944,ZNF683,5.465505,0.019900335
11427,945,PRC1,5.4635777,0.019921985
11111,946,PMS1,5.4630966,0.019927392
996,947,ASAP1,5.4586654,0.01997727
2773,948,CITED2,5.4523306,0.0200488
4346,949,EIF3CL,5.44359,0.020147933
17190,950,ZNF84,5.443293,0.020151312
13926,951,SP100,5.443133,0.020153133
12481,952,RNF31,5.435878,0.020235827
4100,953,DROSHA,5.4346743,0.02024958
6940,954,IRF9,5.4316225,0.020284494
3658,955,DCUN1D5,5.4303465,0.02029911
545,956,AMIGO1,5.428758,0.02031732
3874,957,DIS3L2,5.426846,0.020339265
3025,958,COL24A1,5.4251876,0.020358318
10688,959,PEBP1,5.424286,0.020368686
2145,960,CCDC57,5.423959,0.020372448
9073,961,MYOM3,5.4232745,0.02038032
14107,962,SQSTM1,5.4214754,0.020401033
2919,963,CMIP,5.4198737,0.020419493
16607,964,ZDHHC16,5.417282,0.020449396
12430,965,RNF130,5.4094105,0.020540506
14404,966,SUZ12,5.407446,0.02056331
10238,967,ORC3,5.4073167,0.020564811
10988,968,PLAGL1,5.4071336,0.020566938
14917,969,TIMM44,5.406233,0.020577405
17090,970,ZNF692,5.4051995,0.020589417
10951,971,PKN1,5.404449,0.020598149
12810,972,SAMD11,5.4025145,0.020620668
2969,973,CNPY2,5.400578,0.020643238
551,974,AMN1,5.40048,0.020644384
13040,975,SENP5,5.396307,0.020693107
1375,976,BGLAP,5.3945584,0.020713558
7192,977,KCNQ5,5.3941383,0.020718476
1817,978,C7orf25,5.392723,0.020735048
5809,979,GPAM,5.3923464,0.020739462
16119,980,UTS2,5.3884954,0.020784639
9192,981,NCDN,5.387726,0.020793678
10293,982,OTUD6B,5.3821907,0.02085882
10348,983,PABPN1,5.376217,0.020929364
8906,984,MTG1,5.375024,0.020943481
9788,985,OAZ3,5.370149,0.02100127
13886,986,SOHLH1,5.36822,0.021024186
15032,987,TMEM115,5.365874,0.021052089
4688,988,FAAH,5.3606796,0.021114001
5818,989,GPBP1,5.3594656,0.0211285
14669,990,TCEA3,5.358702,0.021137621
5697,991,GLYR1,5.357227,0.021155262
14869,992,THOC2,5.3535976,0.021198722
7089,993,KAT7,5.35021,0.02123937
15893,994,UBE4B,5.345985,0.021290185
15619,995,TSEN54,5.345803,0.02129238
11171,996,POLG,5.3436832,0.02131792
16114,997,UTP20,5.3421903,0.02133593
274,998,ADARB2,5.334475,0.021429252
1559,999,C10orf88,5.331071,0.021470562
2045,1000,CBLL1,5.3280435,0.021507371
5444,1001,GALNT7,5.32655,0.021525554
7110,1002,KCNA3,5.3264184,0.021527156
12530,1003,RPA4,5.3235393,0.021562256
6379,1004,HOMER1,5.32346,0.021563223
950,1005,ARMCX5-GPRASP2,5.3230476,0.021568255
1821,1006,C7orf50,5.317177,0.021640034
2696,1007,CHODL,5.31565,0.021658741
4459,1008,ENOX2,5.3151035,0.02166544
15018,1009,TMEFF1,5.3124504,0.021698
8868,1010,MSMP,5.311117,0.02171438
1527,1011,BTG2,5.310067,0.02172729
7084,1012,KAT2A,5.304906,0.021790864
3365,1013,CTF1,5.304562,0.021795105
5383,1014,GABRA2,5.303998,0.021802066
15097,1015,TMEM18,5.295486,0.021907391
15871,1016,UBE2K,5.293756,0.021928862
6201,1017,HEATR5A,5.2923584,0.021946223
10351,1018,PACRGL,5.2904706,0.021969698
2760,1019,CIDEC,5.289781,0.021978278
2810,1020,CLDN12,5.2893834,0.021983229
3784,1021,DENR,5.2888055,0.021990424
12862,1022,SCAF4,5.2887588,0.021991007
6291,1023,HIVEP3,5.284968,0.02203827
13364,1024,SLC16A3,5.2838993,0.022051612
7731,1025,LDLRAD3,5.278579,0.022118162
462,1026,ALAS1,5.278291,0.022121772
12218,1027,REP15,5.2771473,0.02213611
13528,1028,SLC35A3,5.2765746,0.022143293
2543,1029,CENPE,5.2720504,0.022200119
13799,1030,SNAPC2,5.2694955,0.022232277
13712,1031,SLMAP,5.2682085,0.022248494
13992,1032,SPATS2,5.26612,0.022274839
13773,1033,SMPDL3B,5.2633314,0.022310061
11510,1034,PRLR,5.2609725,0.022339905
1833,1035,C8orf74,5.2574334,0.022384753
6403,1036,HOXB3,5.253957,0.022428904
6905,1037,IQCE,5.2537627,0.022431372
5563,1038,GFOD2,5.252329,0.022449609
6067,1039,GTF3C4,5.2504587,0.022473417
16636,1040,ZFHX2,5.247327,0.022513349
2271,1041,CCZ1,5.2453084,0.022539124
3434,1042,CXCL10,5.2448344,0.022545181
13971,1043,SPATA13,5.24123,0.022591297
7909,1044,LPCAT2,5.2379513,0.02263333
8397,1045,MCTP2,5.235804,0.022660904
11453,1046,PRELID1,5.2348285,0.022673441
8005,1047,LRRC6,5.232447,0.022704078
14798,1048,TFB2M,5.231123,0.022721134
757,1049,APOBEC1,5.230977,0.022723014
5976,1050,GRIN1,5.2300277,0.022735251
16014,1051,UPB1,5.228986,0.022748686
12462,1052,RNF19A,5.2255535,0.022793012
6179,1053,HDAC10,5.224525,0.022806311
9722,1054,NUDT3,5.2229586,0.022826582
12584,1055,RPL39,5.2218766,0.022840593
15748,1056,TTYH3,5.2218604,0.022840803
5815,1057,GPATCH4,5.2201023,0.022863591
15157,1058,TMEM26,5.219416,0.022872493
17087,1059,ZNF689,5.2185106,0.022884244
15937,1060,UCN,5.2150965,0.022928607
14810,1061,TFG,5.2144403,0.022937143
15890,1062,UBE3C,5.2071958,0.023031611
15565,1063,TRIT1,5.2062883,0.023043472
3280,1064,CSGALNACT1,5.2061954,0.023044689
16805,1065,ZNF273,5.2043624,0.023068668
9943,1066,OR1L8,5.202067,0.023098737
10749,1067,PGAM2,5.2016187,0.023104612
9368,1068,NFXL1,5.2006397,0.023117451
8255,1069,MAP3K4,5.1988463,0.02314099
13758,1070,SMG7,5.1978817,0.02315366
13451,1071,SLC25A32,5.195891,0.023179837
4776,1072,FAM168A,5.1876483,0.023288535
8554,1073,MIA,5.187012,0.023296945
8400,1074,MDC1,5.1859665,0.023310779
5570,1075,GFRAL,5.1826954,0.023354108
15262,1076,TNFAIP1,5.1808505,0.02337858
2525,1077,CELA2A,5.1803794,0.023384834
17141,1078,ZNF77,5.1755385,0.023449196
7882,1079,LMTK2,5.1647396,0.02359344
3517,1080,CYP2J2,5.1614676,0.023637328
4998,1081,FBXW9,5.1604495,0.023651
9548,1082,NPB,5.1592402,0.023667252
4738,1083,FAM124B,5.158902,0.023671797
1722,1084,C20orf194,5.158229,0.02368085
15040,1085,TMEM125,5.158208,0.023681134
12718,1086,RTL1,5.1559224,0.0237119
205,1087,ACTR3C,5.153108,0.02374984
803,1088,AQP7,5.151856,0.02376674
10420,1089,PARD3B,5.151134,0.02377649
17011,1090,ZNF585A,5.1489315,0.02380626
1377,1091,BHLHA15,5.1485415,0.023811538
688,1092,ANXA2,5.1474457,0.023826368
7344,1093,KLC1,5.145396,0.023854129
4387,1094,ELF2,5.1359653,0.023982314
8615,1095,MLLT3,5.1317096,0.024040394
13498,1096,SLC2A13,5.1302695,0.02406008
2914,1097,CMA1,5.1294336,0.024071515
16779,1098,ZNF227,5.1277847,0.024094088
7368,1099,KLHDC3,5.1277146,0.024095047
1627,1100,C16orf96,5.127582,0.024096863
7868,1101,LMF1,5.125757,0.024121873
16279,1102,WBP2NL,5.1254487,0.024126105
10942,1103,PKDCC,5.1243305,0.024141446
3657,1104,DCUN1D4,5.1212387,0.024183918
4610,1105,ETV3L,5.1199317,0.024201896
3296,1106,CSNK1G1,5.116129,0.024254281
4957,1107,FBXO16,5.1160326,0.02425561
10609,1108,PDE1C,5.115539,0.024262417
1439,1109,BNIPL,5.1149015,0.024271214
12987,1110,SEC23A,5.112892,0.024298962
13596,1111,SLC44A2,5.111697,0.02431548
10728,1112,PFAS,5.1091347,0.024350941
94,1113,ABL2,5.1056633,0.024399063
10896,1114,PIK3R6,5.104457,0.02441581
15543,1115,TRIM65,5.1035604,0.024428263
7738,1116,LEFTY2,5.101551,0.024456197
3003,1117,COG5,5.100804,0.024466595
4663,1118,EYA4,5.0994916,0.024484865
8328,1119,MATR3,5.098869,0.02449354
5890,1120,GPR3,5.091655,0.024594268
14949,1121,TLE6,5.0862327,0.02467026
1307,1122,BCAS1,5.0846195,0.024692917
5497,1123,GBP7,5.0830226,0.024715366
16830,1124,ZNF317,5.0806603,0.024748612
12420,1125,RNF113B,5.0802646,0.024754187
8952,1126,MTX2,5.0797353,0.024761645
16570,1127,ZC3H13,5.079346,0.024767129
9301,1128,NEK1,5.0778174,0.024788687
15860,1129,UBE2E1,5.077141,0.024798235
1031,1130,ASL,5.0760274,0.024813954
16282,1131,WDFY2,5.0752816,0.024824489
9446,1132,NLN,5.0736966,0.024846895
7329,1133,KIN,5.0736055,0.024848184
2529,1134,CELF1,5.073101,0.02485532
897,1135,ARID3A,5.0728636,0.02485868
10796,1136,PHF12,5.0714417,0.024878807
14525,1137,TAF5,5.0578732,0.025071733
10583,1138,PCYOX1,5.0541964,0.025124282
3528,1139,CYP4A11,5.05374,0.02513081
5729,1140,GNAZ,5.050905,0.025171414
4665,1141,EZH1,5.050324,0.025179747
7665,1142,LARS2,5.048006,0.02521301
4495,1143,EPG5,5.0466056,0.025233129
14747,1144,TEFM,5.0447526,0.025259774
6290,1145,HIVEP2,5.0415907,0.02530531
3873,1146,DIS3L,5.041106,0.025312293
7033,1147,IWS1,5.0400934,0.025326902
7304,1148,KIF22,5.0390596,0.025341822
15201,1149,TMEM80,5.0387316,0.025346559
15577,1150,TRMU,5.038429,0.02535093
944,1151,ARMC9,5.0372653,0.025367739
7725,1152,LDHB,5.037144,0.02536949
15309,1153,TNKS,5.034849,0.025402682
13502,1154,SLC2A4,5.032556,0.025435891
825,1155,ARFIP1,5.0320187,0.02544368
7612,1156,KTN1,5.030482,0.02546597
12298,1157,RGS6,5.0293365,0.025482597
3388,1158,CTSC,5.025361,0.025540387
11996,1159,RALGAPA2,5.0222206,0.025586138
11377,1160,PPP2R5E,5.0174184,0.025656262
2770,1161,CISH,5.016975,0.025662748
16049,1162,USH1G,5.016479,0.025670003
4304,1163,EGLN3,5.0121,0.025734155
16187,1164,VKORC1L1,5.011779,0.025738869
16204,1165,VPS13B,5.0112996,0.025745902
10265,1166,OSGIN2,5.007199,0.02580616
14768,1167,TET2,5.0068293,0.025811598
6188,1168,HDAC9,5.0035315,0.025860175
16634,1169,ZFAT,5.001806,0.025885632
1244,1170,B4GALT6,5.000078,0.025911145
12559,1171,RPL22,4.999137,0.025925055
6365,1172,HNRNPD,4.9986014,0.025932973
12854,1173,SBF2,4.995886,0.025973164
4145,1174,DUSP13,4.995618,0.025977133
9474,1175,NME6,4.995389,0.025980525
3498,1176,CYP21A2,4.99481,0.025989102
4775,1177,FAM167B,4.994268,0.02599714
9578,1178,NPRL2,4.9855456,0.026126793
4949,1179,FBXL4,4.980032,0.0262091
12206,1180,REG4,4.9791226,0.0262227
2693,1181,CHMP7,4.978902,0.026226003
15745,1182,TTR,4.9775615,0.026246067
16784,1183,ZNF233,4.977515,0.026246758
14698,1184,TCHP,4.9767485,0.026258243
622,1185,ANKRD23,4.9748373,0.026286893
2378,1186,CDC34,4.96994,0.026360448
11318,1187,PPOX,4.9659033,0.026421247
3618,1188,DCAF8,4.965268,0.026430825
10490,1189,PCDH15,4.9642262,0.026446547
7912,1190,LPGAT1,4.963686,0.026454702
4799,1191,FAM186B,4.9606895,0.026499985
15499,1192,TRIM26,4.96033,0.026505424
1177,1193,ATRX,4.960066,0.026509421
436,1194,AKAP8,4.959881,0.02651222
5972,1195,GRIK2,4.9586215,0.026531285
522,1196,ALPK1,4.9539003,0.026602883
10317,1197,P2RX3,4.9538903,0.026603034
1019,1198,ASCC3,4.9537196,0.026605627
5266,1199,FREM1,4.952998,0.026616588
6488,1200,HSD17B8,4.9524126,0.026625486
